,x,y
2910,309.5106999,115.8693289
2911,309.7551924,115.962936
2912,309.9995212,116.0569698
2913,310.2436855,116.1514298
2914,310.4876846,116.2463159
2915,310.7315177,116.3416276
2916,310.975184,116.4373648
2917,311.2186829,116.5335271
2918,311.4620136,116.6301143
2919,311.7051753,116.727126
2920,311.9481674,116.8245619
2921,312.190989,116.9224218
2922,312.4336395,117.0207054
2923,312.676118,117.1194123
2924,312.9184239,117.2185422
2925,313.1605565,117.318095
2926,313.4025149,117.4180701
2927,313.6442984,117.5184674
2928,313.8859063,117.6192866
2929,314.127338,117.7205273
2930,314.3685925,117.8221892
2931,314.6096693,117.924272
2932,314.8505675,118.0267754
2933,315.0912864,118.1296991
2934,315.3318254,118.2330428
2935,315.5721836,118.3368061
2936,315.8123603,118.4409888
2937,316.0523549,118.5455906
2938,316.2921665,118.650611
2939,316.5317945,118.7560498
2940,316.771238,118.8619067
2941,317.0104965,118.9681814
2942,317.2495691,119.0748734
2943,317.4884551,119.1819826
2944,317.7271538,119.2895085
2945,317.9656645,119.3974509
2946,318.2039864,119.5058094
2947,318.4421188,119.6145836
2948,318.6800611,119.7237734
2949,318.9178124,119.8333782
2950,319.155372,119.9433979
2951,319.3927393,120.0538319
2952,319.6299134,120.1646801
2953,319.8668937,120.2759421
2954,320.1036795,120.3876176
2955,320.34027,120.4997061
2956,320.5766645,120.6122073
2957,320.8128623,120.725121
2958,321.0488627,120.8384468
2959,321.2846649,120.9521843
2960,321.5202683,121.0663332
2961,321.755672,121.1808931
2962,321.9908755,121.2958636
2963,322.2258779,121.4112445
2964,322.4606786,121.5270354
2965,322.6952769,121.643236
2966,322.929672,121.7598458
2967,323.1638632,121.8768645
2968,323.3978498,121.9942918
2969,323.6316311,122.1121272
2970,323.8652064,122.2303706
2971,324.098575,122.3490214
2972,324.3317361,122.4680793
2973,324.5646891,122.587544
2974,324.7974332,122.7074151
2975,325.0299677,122.8276922
2976,325.262292,122.948375
2977,325.4944053,123.0694631
2978,325.7263069,123.1909561
2979,325.9579961,123.3128537
2980,326.1894721,123.4351555
2981,326.4207344,123.5578611
2982,326.6517822,123.6809701
2983,326.8826147,123.8044822
2984,327.1132314,123.928397
2985,327.3436314,124.0527141
2986,327.573814,124.1774331
2987,327.8037787,124.3025537
2988,328.0335246,124.4280754
2989,328.2630511,124.553998
2990,328.4923575,124.6803209
2991,328.721443,124.8070439
2992,328.9503071,124.9341665
2993,329.1789489,125.0616884
2994,329.4073678,125.1896091
2995,329.635563,125.3179283
2996,329.863534,125.4466456
2997,330.09128,125.5757606
2998,330.3188003,125.7052728
2999,330.5460942,125.835182
3000,330.773161,125.9654877
3001,331,126.0961894
3002,331.2266106,126.2272869
3003,331.452992,126.3587797
3004,331.6791436,126.4906674
3005,331.9050646,126.6229496
3006,332.1307544,126.7556259
3007,332.3562124,126.8886959
3008,332.5814377,127.0221593
3009,332.8064297,127.1560155
3010,333.0311878,127.2902641
3011,333.2557112,127.4249049
3012,333.4799993,127.5599373
3013,333.7040514,127.695361
3014,333.9278668,127.8311755
3015,334.1514448,127.9673804
3016,334.3747847,128.1039753
3017,334.5978859,128.2409599
3018,334.8207477,128.3783336
3019,335.0433693,128.5160961
3020,335.2657502,128.6542469
3021,335.4878896,128.7927856
3022,335.7097869,128.9317118
3023,335.9314414,129.0710251
3024,336.1528524,129.210725
3025,336.3740192,129.3508112
3026,336.5949413,129.4912831
3027,336.8156178,129.6321404
3028,337.0360481,129.7733827
3029,337.2562315,129.9150095
3030,337.4761675,130.0570203
3031,337.6958553,130.1994148
3032,337.9152942,130.3421925
3033,338.1344835,130.485353
3034,338.3534227,130.6288958
3035,338.572111,130.7728205
3036,338.7905478,130.9171267
3037,339.0087324,131.0618139
3038,339.2266641,131.2068817
3039,339.4443423,131.3523296
3040,339.6617663,131.4981572
3041,339.8789355,131.6443641
3042,340.0958492,131.7909498
3043,340.3125067,131.9379139
3044,340.5289073,132.0852558
3045,340.7450505,132.2329753
3046,340.9609355,132.3810717
3047,341.1765618,132.5295447
3048,341.3919285,132.6783938
3049,341.6070352,132.8276186
3050,341.821881,132.9772186
3051,342.0364655,133.1271934
3052,342.2507878,133.2775424
3053,342.4648474,133.4282652
3054,342.6786437,133.5793615
3055,342.8921759,133.7308306
3056,343.1054434,133.8826722
3057,343.3184455,134.0348858
3058,343.5311817,134.187471
3059,343.7436512,134.3404272
3060,343.9558535,134.4937539
3061,344.1677878,134.6474508
3062,344.3794536,134.8015174
3063,344.5908501,134.9559532
3064,344.8019768,135.1107577
3065,345.012833,135.2659304
3066,345.223418,135.4214709
3067,345.4337312,135.5773787
3068,345.643772,135.7336534
3069,345.8535398,135.8902944
3070,346.0630338,136.0473012
3071,346.2722535,136.2046735
3072,346.4811982,136.3624107
3073,346.6898672,136.5205123
3074,346.89826,136.6789779
3075,347.106376,136.8378069
3076,347.3142144,136.996999
3077,347.5217746,137.1565535
3078,347.729056,137.3164701
3079,347.936058,137.4767481
3080,348.14278,137.6373873
3081,348.3492213,137.798387
3082,348.5553813,137.9597467
3083,348.7612593,138.121466
3084,348.9668548,138.2835444
3085,349.172167,138.4459814
3086,349.3771955,138.6087765
3087,349.5819395,138.7719291
3088,349.7863985,138.9354389
3089,349.9905717,139.0993053
3090,350.1944586,139.2635277
3091,350.3980587,139.4281058
3092,350.6013711,139.5930389
3093,350.8043954,139.7583267
3094,351.0071309,139.9239685
3095,351.209577,140.089964
3096,351.411733,140.2563125
3097,351.6135985,140.4230136
3098,351.8151726,140.5900667
3099,352.0164549,140.7574715
3100,352.2174447,140.9252272
3101,352.4181415,141.0933335
3102,352.6185445,141.2617899
3103,352.8186532,141.4305957
3104,353.0184669,141.5997505
3105,353.2179852,141.7692539
3106,353.4172072,141.9391052
3107,353.6161326,142.1093039
3108,353.8147606,142.2798496
3109,354.0130906,142.4507417
3110,354.2111221,142.6219796
3111,354.4088543,142.793563
3112,354.6062869,142.9654912
3113,354.803419,143.1377637
3114,355.0002502,143.31038
3115,355.1967798,143.4833396
3116,355.3930072,143.6566419
3117,355.5889319,143.8302864
3118,355.7845532,144.0042727
3119,355.9798705,144.1786
3120,356.1748833,144.3532681
3121,356.369591,144.5282762
3122,356.5639928,144.7036239
3123,356.7580884,144.8793106
3124,356.951877,145.0553358
3125,357.1453581,145.2316989
3126,357.3385311,145.4083995
3127,357.5313955,145.5854369
3128,357.7239505,145.7628107
3129,357.9161956,145.9405203
3130,358.1081303,146.1185652
3131,358.299754,146.2969448
3132,358.4910661,146.4756585
3133,358.6820659,146.6547059
3134,358.8727529,146.8340864
3135,359.0631266,147.0137994
3136,359.2531864,147.1938443
3137,359.4429316,147.3742208
3138,359.6323617,147.5549281
3139,359.8214761,147.7359658
3140,360.0102742,147.9173332
3141,360.1987556,148.0990299
3142,360.3869195,148.2810553
3143,360.5747654,148.4634089
3144,360.7622928,148.6460899
3145,360.9495011,148.8290981
3146,361.1363896,149.0124326
3147,361.3229579,149.1960931
3148,361.5092054,149.3800789
3149,361.6951315,149.5643895
3150,361.8807356,149.7490243
3151,362.0660172,149.9339828
3152,362.2509757,150.1192644
3153,362.4356105,150.3048685
3154,362.6199211,150.4907946
3155,362.8039069,150.6770421
3156,362.9875674,150.8636104
3157,363.1709019,151.0504989
3158,363.3539101,151.2377072
3159,363.5365911,151.4252346
3160,363.7189447,151.6130805
3161,363.9009701,151.8012444
3162,364.0826668,151.9897258
3163,364.2640342,152.1785239
3164,364.4450719,152.3676383
3165,364.6257792,152.5570684
3166,364.8061557,152.7468136
3167,364.9862006,152.9368734
3168,365.1659136,153.1272471
3169,365.3452941,153.3179341
3170,365.5243415,153.5089339
3171,365.7030552,153.700246
3172,365.8814348,153.8918697
3173,366.0594797,154.0838044
3174,366.2371893,154.2760495
3175,366.4145631,154.4686045
3176,366.5916005,154.6614689
3177,366.7683011,154.8546419
3178,366.9446642,155.048123
3179,367.1206894,155.2419116
3180,367.2963761,155.4360072
3181,367.4717238,155.630409
3182,367.6467319,155.8251167
3183,367.8214,156.0201295
3184,367.9957273,156.2154468
3185,368.1697136,156.4110681
3186,368.3433581,156.6069928
3187,368.5166604,156.8032202
3188,368.68962,156.9997498
3189,368.8622363,157.196581
3190,369.0345088,157.3937131
3191,369.206437,157.5911457
3192,369.3780204,157.7888779
3193,369.5492583,157.9869094
3194,369.7201504,158.1852394
3195,369.8906961,158.3838674
3196,370.0608948,158.5827928
3197,370.2307461,158.7820148
3198,370.4002495,158.9815331
3199,370.5694043,159.1813468
3200,370.7382101,159.3814555
3201,370.9066665,159.5818585
3202,371.0747728,159.7825553
3203,371.2425285,159.9835451
3204,371.4099333,160.1848274
3205,371.5769864,160.3864015
3206,371.7436875,160.588267
3207,371.910036,160.790423
3208,372.0760315,160.9928691
3209,372.2416733,161.1956046
3210,372.4069611,161.3986289
3211,372.5718942,161.6019413
3212,372.7364723,161.8055414
3213,372.9006947,162.0094283
3214,373.0645611,162.2136015
3215,373.2280709,162.4180605
3216,373.3912235,162.6228045
3217,373.5540186,162.827833
3218,373.7164556,163.0331452
3219,373.878534,163.2387407
3220,374.0402533,163.4446187
3221,374.201613,163.6507787
3222,374.3626127,163.85722
3223,374.5232519,164.063942
3224,374.6835299,164.270944
3225,374.8434465,164.4782254
3226,375.003001,164.6857856
3227,375.1621931,164.893624
3228,375.3210221,165.10174
3229,375.4794877,165.3101328
3230,375.6375893,165.5188018
3231,375.7953265,165.7277465
3232,375.9526988,165.9369662
3233,376.1097056,166.1464602
3234,376.2663466,166.356228
3235,376.4226213,166.5662688
3236,376.5785291,166.776582
3237,376.7340696,166.987167
3238,376.8892423,167.1980232
3239,377.0440468,167.4091499
3240,377.1984826,167.6205464
3241,377.3525492,167.8322122
3242,377.5062461,168.0441465
3243,377.6595728,168.2563488
3244,377.812529,168.4688183
3245,377.9651142,168.6815545
3246,378.1173278,168.8945566
3247,378.2691694,169.1078241
3248,378.4206385,169.3213563
3249,378.5717348,169.5351526
3250,378.7224576,169.7492122
3251,378.8728066,169.9635345
3252,379.0227814,170.178119
3253,379.1723814,170.3929648
3254,379.3216062,170.6080715
3255,379.4704553,170.8234382
3256,379.6189283,171.0390645
3257,379.7670247,171.2549495
3258,379.9147442,171.4710927
3259,380.0620861,171.6874933
3260,380.2090502,171.9041508
3261,380.3556359,172.1210645
3262,380.5018428,172.3382337
3263,380.6476704,172.5556577
3264,380.7931183,172.7733359
3265,380.9381861,172.9912676
3266,381.0828733,173.2094522
3267,381.2271795,173.427889
3268,381.3711042,173.6465773
3269,381.514647,173.8655165
3270,381.6578075,174.0847058
3271,381.8005852,174.3041447
3272,381.9429797,174.5238325
3273,382.0849905,174.7437685
3274,382.2266173,174.9639519
3275,382.3678596,175.1843822
3276,382.5087169,175.4050587
3277,382.6491888,175.6259808
3278,382.789275,175.8471476
3279,382.9289749,176.0685586
3280,383.0682882,176.2902131
3281,383.2072144,176.5121104
3282,383.3457531,176.7342498
3283,383.4839039,176.9566307
3284,383.6216664,177.1792523
3285,383.7590401,177.4021141
3286,383.8960247,177.6252153
3287,384.0326196,177.8485552
3288,384.1688245,178.0721332
3289,384.304639,178.2959486
3290,384.4400627,178.5200007
3291,384.5750951,178.7442888
3292,384.7097359,178.9688122
3293,384.8439845,179.1935703
3294,384.9778407,179.4185623
3295,385.1113041,179.6437876
3296,385.2443741,179.8692456
3297,385.3770504,180.0949354
3298,385.5093326,180.3208564
3299,385.6412203,180.547008
3300,385.7727131,180.7733894
3301,385.9038106,181
3302,386.0345123,181.226839
3303,386.164818,181.4539058
3304,386.2947272,181.6811997
3305,386.4242394,181.90872
3306,386.5533544,182.136466
3307,386.6820717,182.364437
3308,386.8103909,182.5926322
3309,386.9383116,182.8210511
3310,387.0658335,183.0496929
3311,387.1929561,183.278557
3312,387.3196791,183.5076425
3313,387.446002,183.7369489
3314,387.5719246,183.9664754
3315,387.6974463,184.1962213
3316,387.8225669,184.426186
3317,387.9472859,184.6563686
3318,388.071603,184.8867686
3319,388.1955178,185.1173853
3320,388.3190299,185.3482178
3321,388.4421389,185.5792656
3322,388.5648445,185.8105279
3323,388.6871463,186.0420039
3324,388.8090439,186.2736931
3325,388.9305369,186.5055947
3326,389.051625,186.737708
3327,389.1723078,186.9700323
3328,389.2925849,187.2025668
3329,389.412456,187.4353109
3330,389.5319207,187.6682639
3331,389.6509786,187.901425
3332,389.7696294,188.1347936
3333,389.8878728,188.3683689
3334,390.0057082,188.6021502
3335,390.1231355,188.8361368
3336,390.2401542,189.070328
3337,390.356764,189.3047231
3338,390.4729646,189.5393214
3339,390.5887555,189.7741221
3340,390.7041364,190.0091245
3341,390.8191069,190.244328
3342,390.9336668,190.4797317
3343,391.0478157,190.7153351
3344,391.1615532,190.9511373
3345,391.274879,191.1871377
3346,391.3877927,191.4233355
3347,391.5002939,191.65973
3348,391.6123824,191.8963205
3349,391.7240579,192.1331063
3350,391.8353199,192.3700866
3351,391.9461681,192.6072607
3352,392.0566021,192.844628
3353,392.1666218,193.0821876
3354,392.2762266,193.3199389
3355,392.3854164,193.5578812
3356,392.4941906,193.7960136
3357,392.6025491,194.0343355
3358,392.7104915,194.2728462
3359,392.8180174,194.5115449
3360,392.9251266,194.7504309
3361,393.0318186,194.9895035
3362,393.1380933,195.228762
3363,393.2439502,195.4682055
3364,393.349389,195.7078335
3365,393.4544094,195.9476451
3366,393.5590112,196.1876397
3367,393.6631939,196.4278164
3368,393.7669572,196.6681746
3369,393.8703009,196.9087136
3370,393.9732246,197.1494325
3371,394.075728,197.3903307
3372,394.1778108,197.6314075
3373,394.2794727,197.872662
3374,394.3807134,198.1140937
3375,394.4815326,198.3557016
3376,394.5819299,198.5974851
3377,394.681905,198.8394435
3378,394.7814578,199.0815761
3379,394.8805877,199.323882
3380,394.9792946,199.5663605
3381,395.0775782,199.809011
3382,395.1754381,200.0518326
3383,395.272874,200.2948247
3384,395.3698857,200.5379864
3385,395.4664729,200.7813171
3386,395.5626352,201.024816
3387,395.6583724,201.2684823
3388,395.7536841,201.5123154
3389,395.8485702,201.7563145
3390,395.9430302,202.0004788
3391,396.037064,202.2448076
3392,396.1306711,202.4893001
3393,396.2238515,202.7339556
3394,396.3166046,202.9787734
3395,396.4089304,203.2237527
3396,396.5008284,203.4688928
3397,396.5922984,203.7141929
3398,396.6833402,203.9596523
3399,396.7739534,204.2052702
3400,396.8641378,204.4510458
3401,396.9538931,204.6969785
3402,397.0432191,204.9430675
3403,397.1321153,205.189312
3404,397.2205817,205.4357112
3405,397.3086179,205.6822645
3406,397.3962237,205.9289711
3407,397.4833987,206.1758302
3408,397.5701427,206.4228411
3409,397.6564555,206.670003
3410,397.7423368,206.9173152
3411,397.8277863,207.1647768
3412,397.9128038,207.4123873
3413,397.997389,207.6601457
3414,398.0815417,207.9080514
3415,398.1652615,208.1561036
3416,398.2485483,208.4043015
3417,398.3314017,208.6526445
3418,398.4138216,208.9011316
3419,398.4958077,209.1497622
3420,398.5773597,209.3985356
3421,398.6584774,209.6474508
3422,398.7391606,209.8965073
3423,398.8194089,210.1457043
3424,398.8992222,210.3950409
3425,398.9786002,210.6445164
3426,399.0575426,210.8941301
3427,399.1360493,211.1438812
3428,399.2141199,211.3937689
3429,399.2917543,211.6437925
3430,399.3689522,211.8939512
3431,399.4457134,212.1442443
3432,399.5220376,212.394671
3433,399.5979246,212.6452305
3434,399.6733742,212.895922
3435,399.7483862,213.1467449
3436,399.8229602,213.3976983
3437,399.8970962,213.6487815
3438,399.9707938,213.8999937
3439,400.0440529,214.1513341
3440,400.1168731,214.402802
3441,400.1892544,214.6543966
3442,400.2611964,214.9061172
3443,400.332699,215.1579629
3444,400.403762,215.4099331
3445,400.474385,215.6620269
3446,400.544568,215.9142436
3447,400.6143106,216.1665824
3448,400.6836128,216.4190425
3449,400.7524742,216.6716232
3450,400.8208946,216.9243237
3451,400.8888739,217.1771432
3452,400.9564119,217.430081
3453,401.0235083,217.6831363
3454,401.0901629,217.9363083
3455,401.1563756,218.1895963
3456,401.2221461,218.4429994
3457,401.2874742,218.6965169
3458,401.3523597,218.9501481
3459,401.4168025,219.2038921
3460,401.4808023,219.4577482
3461,401.5443589,219.7117157
3462,401.6074722,219.9657936
3463,401.670142,220.2199814
3464,401.732368,220.4742781
3465,401.7941501,220.728683
3466,401.8554881,220.9831954
3467,401.9163817,221.2378145
3468,401.9768309,221.4925394
3469,402.0368354,221.7473695
3470,402.0963951,222.0023039
3471,402.1555097,222.2573418
3472,402.2141791,222.5124826
3473,402.2724031,222.7677254
3474,402.3301816,223.0230693
3475,402.3875143,223.2785138
3476,402.4444011,223.5340579
3477,402.5008418,223.7897009
3478,402.5568362,224.0454421
3479,402.6123841,224.3012805
3480,402.6674855,224.5572156
3481,402.7221401,224.8132464
3482,402.7763478,225.0693722
3483,402.8301083,225.3255922
3484,402.8834216,225.5819057
3485,402.9362874,225.8383118
3486,402.9887057,226.0948098
3487,403.0406762,226.3513989
3488,403.0921988,226.6080784
3489,403.1432733,226.8648473
3490,403.1938996,227.121705
3491,403.2440775,227.3786507
3492,403.2938069,227.6356836
3493,403.3430876,227.8928028
3494,403.3919195,228.1500077
3495,403.4403024,228.4072974
3496,403.4882361,228.6646712
3497,403.5357206,228.9221282
3498,403.5827557,229.1796677
3499,403.6293412,229.437289
3500,403.675477,229.6949911
3501,403.721163,229.9527733
3502,403.7663989,230.210635
3503,403.8111848,230.4685751
3504,403.8555204,230.7265931
3505,403.8994056,230.984688
3506,403.9428402,231.2428591
3507,403.9858242,231.5011057
3508,404.0283575,231.7594268
3509,404.0704398,232.0178218
3510,404.112071,232.2762899
3511,404.1532511,232.5348302
3512,404.1939799,232.7934421
3513,404.2342572,233.0521246
3514,404.274083,233.310877
3515,404.3134572,233.5696985
3516,404.3523795,233.8285883
3517,404.3908499,234.0875457
3518,404.4288684,234.3465698
3519,404.4664346,234.6056599
3520,404.5035487,234.8648152
3521,404.5402103,235.1240349
3522,404.5764195,235.3833181
3523,404.6121761,235.6426641
3524,404.64748,235.9020722
3525,404.682331,236.1615415
3526,404.7167292,236.4210712
3527,404.7506744,236.6806605
3528,404.7841664,236.9403087
3529,404.8172052,237.200015
3530,404.8497907,237.4597785
3531,404.8819227,237.7195985
3532,404.9136013,237.9794742
3533,404.9448262,238.2394048
3534,404.9755974,238.4993894
3535,405.0059148,238.7594274
3536,405.0357784,239.0195179
3537,405.0651879,239.2796602
3538,405.0941433,239.5398533
3539,405.1226446,239.8000966
3540,405.1506916,240.0603893
3541,405.1782843,240.3207305
3542,405.2054226,240.5811195
3543,405.2321063,240.8415554
3544,405.2583355,241.1020375
3545,405.28411,241.362565
3546,405.3094298,241.6231371
3547,405.3342947,241.883753
3548,405.3587047,242.1444119
3549,405.3826598,242.405113
3550,405.4061598,242.6658555
3551,405.4292047,242.9266386
3552,405.4517944,243.1874615
3553,405.4739289,243.4483235
3554,405.495608,243.7092237
3555,405.5168318,243.9701614
3556,405.5376001,244.2311356
3557,405.5579128,244.4921458
3558,405.57777,244.753191
3559,405.5971716,245.0142704
3560,405.6161174,245.2753834
3561,405.6346075,245.5365289
3562,405.6526418,245.7977064
3563,405.6702202,246.0589149
3564,405.6873427,246.3201538
3565,405.7040093,246.5814221
3566,405.7202198,246.8427191
3567,405.7359742,247.104044
3568,405.7512725,247.365396
3569,405.7661146,247.6267743
3570,405.7805005,247.8881781
3571,405.7944302,248.1496066
3572,405.8079036,248.411059
3573,405.8209206,248.6725345
3574,405.8334812,248.9340324
3575,405.8455855,249.1955518
3576,405.8572332,249.4570919
3577,405.8684245,249.7186519
3578,405.8791593,249.9802311
3579,405.8894375,250.2418286
3580,405.8992591,250.5034437
3581,405.9086241,250.7650755
3582,405.9175324,251.0267232
3583,405.9259841,251.2883861
3584,405.933979,251.5500634
3585,405.9415173,251.8117542
3586,405.9485987,252.0734578
3587,405.9552235,252.3351733
3588,405.9613914,252.5969
3589,405.9671025,252.858637
3590,405.9723568,253.1203836
3591,405.9771543,253.382139
3592,405.9814949,253.6439024
3593,405.9853786,253.9056729
3594,405.9888054,254.1674499
3595,405.9917754,254.4292324
3596,405.9942885,254.6910197
3597,405.9963446,254.952811
3598,405.9979438,255.2146054
3599,405.9990861,255.4764023
